,DOT_ID_Reporting_Airline,Flight_Number_Reporting_Airline,rescheduled_departure_ga,Delay_Reductions,NewArrival,NewDeparture
0,19393,2381,1942.6959525414004,23.304047458599612,3351,3246
1,19393,1906,2045.545127549858,68.45487245014202,3819,3514
2,19690,25,745.7038590153658,-0.7038590153657895,1905,1225
3,19930,622,1859.9889295521664,20.011070447833596,3751,3120
4,19977,1102,1000.7709020188471,-0.7709020188470882,2143,1640
5,19790,2046,721.9770262483048,79.02297375169518,1715,1321
6,19977,2000,1842.145448467795,152.85455153220502,3939,3315
7,20304,3403,910.5598933750355,78.44010662496459,1952,1629
8,19393,2794,1911.1740416278212,32.825958372178874,3944,3224
9,19393,859,1230.2340605388601,75.76593946113995,2436,2146
10,20409,471,1719.612019855011,40.38798014498884,3439,2920
11,19393,1950,2050.4578251159483,75.54217488405176,3956,3526
12,19930,1208,1741.071394154227,102.928605845773,3509,3044
13,19393,1162,850.6489904811743,8.351009518825663,1604,1419
14,19805,1573,1651.379602751189,73.62039724881102,3135,2845
15,19977,1797,1547.8479119403041,18.152088059695824,2902,2606
16,19977,794,1015.3342418314797,32.6657581685202,2213,1728
17,20398,3533,1900.8473360935625,13.1526639064375,3423,3154
18,20397,5438,1224.3237336180198,163.67626638198027,2822,2308
19,19393,1914,1406.2240104271457,46.775989572854286,2553,2413
20,19393,1952,1516.1911750444494,34.80882495555049,2941,2551
21,19805,1200,929.414221735676,492.58577826432395,2535,2342
22,20304,3270,806.8201717696838,57.1798282303162,1800,1424
23,19930,1078,1411.4224765746146,6.577523425385331,3648,2338
24,20397,5232,1233.9822742369633,125.01772576303665,2443,2239
25,20409,2001,737.8316915495919,54.16830845040811,1559,1312
26,19393,1880,1417.1155925599983,101.88440744000174,2839,2519
27,19393,1596,1601.5299342128305,1.4700657871693694,2853,2643
28,20304,5948,1129.9853626667862,58.01463733321381,2142,1948
29,19790,2811,1804.609508312434,47.3904916875661,3231,3052
30,20409,934,1328.7589097530042,8.241090246995755,2557,2217
31,20304,3861,2250.13901381738,752.8609861826196,1245,5003
32,19977,2415,1025.4858312797016,24.514168720298276,2544,1730
33,20304,3241,1611.6361780938462,79.3638219061537,3127,2811
34,19805,1522,1838.966376377034,109.03362362296588,3512,3228
35,20416,3121,1748.113273128903,15.886726871096966,3216,2924
36,20304,5827,1002.5230275198305,-1.523027519830554,1916,1641
37,20409,290,1248.3857681402712,5.614231859728809,3517,2054
38,19790,1742,1829.89748349519,-0.8974834951900936,3332,3029
39,19805,528,707.2449838835923,410.75501611640766,2212,1838
40,20409,745,2259.841125500767,16.158874499233278,607,3756
41,20363,4966,1701.5045914627337,27.495408537266293,3247,2849
42,20304,4723,641.9562306586269,46.0437693413732,1308,1128
43,19805,1609,1359.1902941554877,30.80970584451223,2744,2310
44,19393,1085,2041.2955004126702,35.70449958732981,3617,3437
45,20304,4865,945.9096023201712,47.09039767982884,1916,1633
46,19393,3286,1109.6806921091618,194.31930789083816,2709,2144
47,20304,5044,1846.2205268860534,43.77947311394657,3437,3130
48,20436,2647,1231.684111034071,15.315888965928867,2410,2047
49,20409,2702,2134.942526645198,61.05747335480183,128,3636
50,20398,4050,1019.2435988002688,35.756401199731165,1935,1735
51,20416,1320,2359.503549265835,47.49645073416515,957,4007
52,19393,2893,701.3273799077473,11.67262009225275,1358,1153
53,20304,5283,830.2288930902064,73.77110690979357,1831,1504
54,20304,3397,1039.682534712332,127.317465287668,2236,1927
